1.162542100000000000e+07,1.162542200000000000e+07,1.162542300000000000e+07,1.162542400000000000e+07,1.162542500000000000e+07,1.162542600000000000e+07,1.162542700000000000e+07,1.162542800000000000e+07,1.162542900000000000e+07,1.162543000000000000e+07,1.162543100000000000e+07,1.162543200000000000e+07,1.162543300000000000e+07,1.162543400000000000e+07,1.162543500000000000e+07,1.162543600000000000e+07,1.162543700000000000e+07,1.162543800000000000e+07,1.162543900000000000e+07,1.162544000000000000e+07,1.162544100000000000e+07,1.162544200000000000e+07,1.162544300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
1.163262100000000000e+07,1.163262200000000000e+07,1.163262300000000000e+07,1.163262400000000000e+07,1.163262500000000000e+07,1.163262600000000000e+07,1.163262700000000000e+07,1.163262800000000000e+07,1.163262900000000000e+07,1.163263000000000000e+07,1.163263100000000000e+07,1.163263200000000000e+07,1.163263300000000000e+07,1.163263400000000000e+07,1.163263500000000000e+07,1.163263600000000000e+07,1.163263700000000000e+07,1.163263800000000000e+07,1.163263900000000000e+07,1.163264000000000000e+07,1.163264100000000000e+07,1.163264200000000000e+07,1.163264300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,1.163982200000000000e+07,1.163982300000000000e+07,1.163982400000000000e+07,1.163982500000000000e+07,1.163982600000000000e+07,1.163982700000000000e+07,1.163982800000000000e+07,1.163982900000000000e+07,1.163983000000000000e+07,1.163983100000000000e+07,1.163983200000000000e+07,1.163983300000000000e+07,1.163983400000000000e+07,1.163983500000000000e+07,1.163983600000000000e+07,1.163983700000000000e+07,1.163983800000000000e+07,1.163983900000000000e+07,1.163984000000000000e+07,1.163984100000000000e+07,1.163984200000000000e+07,1.163984300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,1.164702200000000000e+07,1.164702300000000000e+07,1.164702400000000000e+07,1.164702500000000000e+07,1.164702600000000000e+07,1.164702700000000000e+07,1.164702800000000000e+07,1.164702900000000000e+07,1.164703000000000000e+07,1.164703100000000000e+07,1.164703200000000000e+07,1.164703300000000000e+07,1.164703400000000000e+07,1.164703500000000000e+07,1.164703600000000000e+07,1.164703700000000000e+07,1.164703800000000000e+07,1.164703900000000000e+07,1.164704000000000000e+07,1.164704100000000000e+07,1.164704200000000000e+07,1.164704300000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,1.165422200000000000e+07,1.165422300000000000e+07,1.165422400000000000e+07,1.165422500000000000e+07,1.165422600000000000e+07,1.165422700000000000e+07,1.165422800000000000e+07,1.165422900000000000e+07,1.165423000000000000e+07,1.165423100000000000e+07,1.165423200000000000e+07,1.165423300000000000e+07,1.165423400000000000e+07,1.165423500000000000e+07,1.165423600000000000e+07,1.165423700000000000e+07,1.165423800000000000e+07,1.165423900000000000e+07,1.165424000000000000e+07,1.165424100000000000e+07,1.165424200000000000e+07,1.165424300000000000e+07,1.165424400000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,1.166142200000000000e+07,1.166142300000000000e+07,1.166142400000000000e+07,1.166142500000000000e+07,1.166142600000000000e+07,1.166142700000000000e+07,1.166142800000000000e+07,1.166142900000000000e+07,1.166143000000000000e+07,1.166143100000000000e+07,1.166143200000000000e+07,1.166143300000000000e+07,1.166143400000000000e+07,1.166143500000000000e+07,1.166143600000000000e+07,1.166143700000000000e+07,1.166143800000000000e+07,1.166143900000000000e+07,1.166144000000000000e+07,1.166144100000000000e+07,1.166144200000000000e+07,1.166144300000000000e+07,1.166144400000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,1.166862200000000000e+07,1.166862300000000000e+07,1.166862400000000000e+07,1.166862500000000000e+07,1.166862600000000000e+07,1.166862700000000000e+07,1.166862800000000000e+07,1.166862900000000000e+07,1.166863000000000000e+07,1.166863100000000000e+07,1.166863200000000000e+07,1.166863300000000000e+07,1.166863400000000000e+07,1.166863500000000000e+07,1.166863600000000000e+07,1.166863700000000000e+07,1.166863800000000000e+07,1.166863900000000000e+07,1.166864000000000000e+07,1.166864100000000000e+07,1.166864200000000000e+07,1.166864300000000000e+07,1.166864400000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,1.167582300000000000e+07,1.167582400000000000e+07,1.167582500000000000e+07,1.167582600000000000e+07,1.167582700000000000e+07,1.167582800000000000e+07,1.167582900000000000e+07,1.167583000000000000e+07,1.167583100000000000e+07,1.167583200000000000e+07,1.167583300000000000e+07,1.167583400000000000e+07,1.167583500000000000e+07,1.167583600000000000e+07,1.167583700000000000e+07,1.167583800000000000e+07,1.167583900000000000e+07,1.167584000000000000e+07,1.167584100000000000e+07,1.167584200000000000e+07,1.167584300000000000e+07,1.167584400000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,1.168302300000000000e+07,1.168302400000000000e+07,1.168302500000000000e+07,1.168302600000000000e+07,1.168302700000000000e+07,1.168302800000000000e+07,1.168302900000000000e+07,1.168303000000000000e+07,1.168303100000000000e+07,1.168303200000000000e+07,1.168303300000000000e+07,1.168303400000000000e+07,1.168303500000000000e+07,1.168303600000000000e+07,1.168303700000000000e+07,1.168303800000000000e+07,1.168303900000000000e+07,1.168304000000000000e+07,1.168304100000000000e+07,1.168304200000000000e+07,1.168304300000000000e+07,1.168304400000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
-2.147483648000000000e+09,-2.147483648000000000e+09,1.169022300000000000e+07,1.169022400000000000e+07,1.169022500000000000e+07,1.169022600000000000e+07,1.169022700000000000e+07,1.169022800000000000e+07,1.169022900000000000e+07,1.169023000000000000e+07,1.169023100000000000e+07,1.169023200000000000e+07,1.169023300000000000e+07,1.169023400000000000e+07,1.169023500000000000e+07,1.169023600000000000e+07,1.169023700000000000e+07,1.169023800000000000e+07,1.169023900000000000e+07,1.169024000000000000e+07,1.169024100000000000e+07,1.169024200000000000e+07,1.169024300000000000e+07,1.169024400000000000e+07,1.169024500000000000e+07,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09,-2.147483648000000000e+09
